club,id,createdAt,favorites,retweets,text
Narendra Modi,1596757072997076992,2022-11-27 06:45:27+00:00,9093,2953,The culture of Nagaland is vibrant and special. Here is how the Lidi Kro-U Society is making a commendable effort to preserve and celebrate aspects of the glorious Nagaland culture. #MannKiBaat https://t.co/ECw3etLAJh
Narendra Modi,1596756789218770944,2022-11-27 06:44:19+00:00,6085,2355,India continues to make strides in the space and drones sector. #MannKiBaat https://t.co/ydyWeqLUof
Narendra Modi,1596756683971125248,2022-11-27 06:43:54+00:00,6210,2400,Began today’s #MannKiBaat programme by talking about a very special gift I received from a weaver in Telangana and how it is an example of keen interest towards India’s G20 Presidency. https://t.co/NSKgGroS9s
Narendra Modi,1596738133646794753,2022-11-27 05:30:11+00:00,11442,4302,Sharing this month's #MannKiBaat. It is a great medium to connect with the citizens. Do tune in!  https://t.co/jhQnd9JQG3
Narendra Modi,1596727377232793600,2022-11-27 04:47:27+00:00,11833,2313,"Birthday wishes to Minister Shri @JoshiPralhad Ji. He is working to transform the coal and mines sectors, which have a key role in economic progress. He is also making numerous efforts to make Parliamentary proceedings even more effective. Praying for his long and healthy life."
Narendra Modi,1596532086030336000,2022-11-26 15:51:26+00:00,14648,3786,Tune in tomorrow at 11 AM for the 95th episode of #MannKiBaat. https://t.co/7qjhD7uYTN
Narendra Modi,1596483338751324161,2022-11-26 12:37:43+00:00,32013,5006,"Vikram Gokhale Ji was a creative and versatile actor. He will be remembered for many interesting roles in his long acting career. Saddened by his demise. Condolences to his family, friends and admirers. Om Shanti."
Narendra Modi,1596476648886788097,2022-11-26 12:11:08+00:00,5119,2024,આજે @BJP4Gujarat દ્વારા જાહેર કરવામાં આવેલ સંકલ્પ પત્ર ગુજરાતના વિકાસ માટે વ્યાપક દીર્ઘદર્શિતા ધરાવે છે.   અમે વર્ષોથી સખત મહેનત કરીએ છે અને આગળના દિવસોમાં પણ ગુજરાતના લોકોના ઉત્કર્ષ માટે પ્રયાસ કરતા રહીશું.   #અગ્રેસર_ગુજરાતનો_સંકલ્પ https://t.co/ql8sehAWlt
Narendra Modi,1596471659615358976,2022-11-26 11:51:19+00:00,7909,2406,India Bhutan Satellite is a testament to our special relationship with the people of Bhutan. I commend @dittbhutan and @isro on the successful launch of this jointly developed satellite. @PMBhutan https://t.co/bWbFgRVLkp
Narendra Modi,1596471346438938625,2022-11-26 11:50:04+00:00,31391,5449,Congratulations to @ISRO and NSIL on the successful launch of PSLV C54 mission. The EOS-06 satellite will help in optimizing utilization of our maritime resources.
Narendra Modi,1596470598258999297,2022-11-26 11:47:06+00:00,15908,3299,Glimpses from the Constitution Day programme at the Supreme Court earlier today. https://t.co/2f8fBqUiM4
Narendra Modi,1596469199521558528,2022-11-26 11:41:32+00:00,14344,3764,Here is why India’s Constitution is special…. https://t.co/tYO0fBHaXs
Narendra Modi,1596469130667782144,2022-11-26 11:41:16+00:00,8326,2758,"आजादी का ये अमृतकाल देश के लिए कर्तव्यकाल है। व्यक्ति हों या संस्थाएं, दायित्व का निर्वहन ही आज हमारी पहली प्राथमिकता है। https://t.co/3itg5s9ROl"
Narendra Modi,1596469084291375104,2022-11-26 11:41:05+00:00,8023,2721,आज देश Mother of Democracy के रूप में अपने प्राचीन आदर्शों और संविधान की भावना को लगातार मजबूत कर रहा है। Timely Justice के लिए हमारी Judiciary द्वारा e-initiatives जैसे सार्थक कदम भी इसी का हिस्सा हैं। https://t.co/jcuHbdPn9P
Narendra Modi,1596376033543868416,2022-11-26 05:31:20+00:00,13177,4159,Addressing a programme on Constitution Day at the Supreme Court. https://t.co/pcTGKhucYc
Narendra Modi,1596347776862126080,2022-11-26 03:39:03+00:00,38391,8215,"Today, on Constitution Day, we pay homage to those greats who gave us our Constitution and reiterate our commitment to fulfil their vision for our nation. https://t.co/eKVwA7NdaB"
Narendra Modi,1596165716457435136,2022-11-25 15:35:36+00:00,19319,3909,"Tomorrow, 26th November we will mark Constitution Day. At 10 AM will address a programme at the Supreme Court. Key initiatives under the e-court project will also be launched. https://t.co/YoYfdUVzrf"
Narendra Modi,1596122779383840768,2022-11-25 12:44:59+00:00,25144,6949,"भारत का इतिहास सिर्फ गुलामी का इतिहास नहीं है।  हमारा इतिहास योद्धाओं का इतिहास है, विजय का इतिहास है। लेकिन इसे जानबूझकर दबा दिया गया, जिसे अब देश सुधार रहा है। https://t.co/xahexbt6P6"
Narendra Modi,1596122734991269888,2022-11-25 12:44:49+00:00,13964,4099,Lachit Borphukan is India's pride. We all get inspired by his bravery against the Mughals. https://t.co/UiZ04v9zcd
Narendra Modi,1596122389183488001,2022-11-25 12:43:26+00:00,9241,3090,"India's culture has stood the test of time. It has bravely overcome several challenges. And, the credit for this goes to courageous stalwarts like Lachit Borphukan. https://t.co/z05jWxxpBu"
Narendra Modi,1596122011633217536,2022-11-25 12:41:56+00:00,9158,3130,Lachit Diwas this year has been even more special because it is the 400th birth anniversary of Lachit Borphukan and this is happening at a time when we are marking Azadi Ka Amrit Mahotsav. https://t.co/lzdDKM8pzt
Narendra Modi,1596031194508177408,2022-11-25 06:41:04+00:00,14873,4385,We bow to the valorous Lachit Borphukan on his 400th birth anniversary. He played pivotal role in preserving the culture of Assam. https://t.co/w8eG6BAGby
Narendra Modi,1595826887414009856,2022-11-24 17:09:13+00:00,11681,3254,આકાંક્ષા એજ મોટી ઊર્જા હોય છે વિકાસ માટે…. https://t.co/fHaTRt6Pjd
Narendra Modi,1595826659810168832,2022-11-24 17:08:19+00:00,7302,2418,નર્મદા યોજનાના કારણે રાજ્યમાં ધાનના ઉત્પાદનમાં મબલક વધારો થયો છે જેના કારણે લોકોનું જીવન ધોરણ ઊંચું આવ્યું છે…. https://t.co/lOJpEkGrc2
Narendra Modi,1595826481044733952,2022-11-24 17:07:36+00:00,6585,2305,ગુજરાતમાં છેલ્લા 20 વર્ષમાં શિક્ષણ ક્ષેત્રના બજેટમાં અભૂતપૂર્વ વધારો થયો છે જેના કારણે યુવાનોને ખૂબ ફાયદો થયો છે….. https://t.co/c5i6yR2375
Narendra Modi,1595810153496182784,2022-11-24 16:02:43+00:00,35283,7757,Congratulations Dato' Seri @anwaribrahim on your election as the Prime Minister of Malaysia. I look forward to working closely together to further strengthen India-Malaysia Enhanced Strategic Partnership.
Narendra Modi,1595729939835207680,2022-11-24 10:43:59+00:00,9386,3161,Lively public meeting at Bavla. Gujarat wants BJP again! @BJP4Gujarat. https://t.co/Wr1rnmwYkx
Narendra Modi,1595726113430417409,2022-11-24 10:28:47+00:00,7207,2579,ભાજપ સરકારે આપણી દીકરીઓના સ્વાસ્થ્ય અને પોષણની મોટી જવાબદારી ઉપાડી છે….. https://t.co/yfDqzDxtIw
Narendra Modi,1595725839248695296,2022-11-24 10:27:41+00:00,5468,2256,આજે સમગ્ર વિશ્વમાં પર્યટન ઉદ્યોગ ખૂબ તેજ ગતિથી આગળ ધપી રહ્યો છે ત્યારે આપણો આ બનાસકાંઠા જિલ્લો પ્રવાસીઓને આકર્ષવામાં સક્ષમ બન્યો છે….. https://t.co/tMmAIzAIb1
Narendra Modi,1595725692498386945,2022-11-24 10:27:06+00:00,5697,2300,છેલ્લા બે દશકમાં ભાજપ સરકારે ગુજરાતમાં પશુપાલન ક્ષેત્રના વિકાસ માટે અભૂતપૂર્વ પ્રયાસો કર્યા છે….. https://t.co/FulmBuHTXL
Narendra Modi,1595725553130012672,2022-11-24 10:26:33+00:00,8878,2846,બે દાયકા પહેલા આપણો આ ઉત્તર ગુજરાત પ્રદેશ પાણી માટે વલખા મારતો હતો પરંતુ આજે….. https://t.co/4hQQIHdn8F
Narendra Modi,1595725405289598977,2022-11-24 10:25:58+00:00,6065,2312,આજે જ્યારે પર્યાવરણનું સંરક્ષણ એ એક વૈશ્વિક પડકાર છે ત્યારે ક્લાઇમેટ ચેન્જ જેવી સમસ્યાના ઉકેલ માટે ભારત દુનિયામાં નામ રોશન કરી રહ્યું છે….. https://t.co/Nar2htMmKN
Narendra Modi,1595706717915840512,2022-11-24 09:11:43+00:00,10012,2892,Thank you Dahegam for the exuberant welcome! Addressing a @BJP4Gujarat rally. https://t.co/4nqituixMc
Narendra Modi,1595683683951726592,2022-11-24 07:40:11+00:00,8986,2844,Modasa is certainly rooting for @BJP4Gujarat's victory. https://t.co/J1Rt91iR2S
Narendra Modi,1595666244975222785,2022-11-24 06:30:53+00:00,9315,2963,My remarks at Goa Rozgar Mela. Congratulations to the newly inducted recruits. https://t.co/GRqunDGI6w
Narendra Modi,1595654864125579264,2022-11-24 05:45:40+00:00,8154,2699,Delighted to be among the energetic people of Palanpur. Addressing a @BJP4Gujarat rally. https://t.co/8hegd4dVND
Narendra Modi,1595642945893449728,2022-11-24 04:58:18+00:00,7714,1799,লাচিত দিৱসৰ শুভেচ্ছা জনালো। এইবাৰৰ লাচিত দিৱস এইবাবেই বিশেষ কাৰণ আমি মহান লাচিত বৰফুকনৰ ৪০০ তম জন্ম জয়ন্তী উদযাপন কৰিবলৈ ওলাইছোঁ। তেওঁ সাহস আৰু মহান নেতৃত্বৰ প্ৰতীক আছিল। তেওঁ জনসাধাৰণৰ কল্যাণক সৰ্বোপৰি স্থান দিছিল তথা এজন দূৰদৰ্শী নেতা আছিল।
